,KIE,PJP,XBI,XLV,KIE_vol,PJP_vol,XBI_vol,XLV_vol,cpi,unemployment,interest_rate,trends_flu_symptoms,trends_fever,trends_shortness_of_breath,wili,ili,num_ili,num_patients,nchs_deaths
2012-09-16,11.364136695861816,28.52516746520996,29.81136703491211,31.490001678466797,0.006245564871068676,0.004921240046649231,0.007377973253225418,0.005671930045769232,231.015,7.8,0.14,7,56,3,1.22892,1.21415,7656,630563,8839734.0
2012-09-23,11.15185260772705,28.716840744018555,30.87639808654785,32.06132125854492,0.0027503134315272322,0.010607609116558602,0.004556818209468915,0.0017362825506239586,231.015,7.8,0.14,7,59,3,1.29393,1.25198,7807,623572,8839734.0
2012-09-30,10.998556137084961,28.40407371520996,29.965349197387695,32.0054931640625,0.007910034128698602,0.005474352287595186,0.011703622344882635,0.004620874986928533,231.015,7.8,0.14,8,58,3,1.23034,1.20559,9395,779285,8839734.0
2012-10-07,11.315545082092285,29.0954532623291,30.65505599975586,32.8431282043457,0.00492364762991621,0.0028631887587543853,0.0032133555491970214,0.002727428570642911,231.638,7.8,0.16,8,56,3,1.3278,1.31929,10158,769959,8839734.0
2012-10-14,11.234996795654297,28.494611740112305,29.622093200683594,32.15705871582031,0.006475134247410311,0.004609622697031899,0.009514292032912647,0.00544483621671501,231.638,7.8,0.16,9,100,3,1.33995,1.32737,10585,797444,8839734.0
2012-10-21,11.510416030883789,28.519306182861328,28.887481689453125,32.388404846191406,0.011695629309837188,0.01343575078416815,0.02152219454333621,0.012596340655359292,231.638,7.8,0.16,9,69,3,1.37842,1.36688,10913,798388,8839734.0
2012-10-28,11.367510795593262,28.15715980529785,27.466371536254883,32.1650276184082,0.006509037959282035,0.00498725034675093,0.008299510760062774,0.007932522397617487,231.638,7.8,0.16,8,58,3,1.50085,1.50535,11061,734781,8839734.0
2012-11-04,11.240196228027344,27.918460845947266,26.7959041595459,32.021427154541016,0.010698397529894538,0.01518341364548823,0.02280012705660429,0.008447548035704446,231.249,7.7,0.16,9,59,3,1.65163,1.61273,12674,785871,8839734.0
2012-11-11,11.084298133850098,27.391698837280273,27.091039657592773,31.24761199951172,0.01336001628383222,0.008100531862002143,0.02048626202949151,0.008874253929075619,231.249,7.7,0.16,11,61,3,1.76746,1.75208,13623,777534,8839734.0
2012-11-18,10.967373847961426,27.441076278686523,27.04291534423828,31.056167602539062,0.00700441074785752,0.009864418606984384,0.02551875277637601,0.007782820902005671,231.249,7.7,0.16,10,59,3,2.30609,2.33365,14650,627772,8839734.0
2012-11-25,11.336333274841309,28.387619018554688,28.425539016723633,31.925724029541016,0.0035521637983391844,0.002933310636522695,0.006668695634881796,0.005847695576425173,231.249,7.7,0.16,12,61,3,2.16324,2.2268,18521,831730,8839734.0
2012-12-02,11.411684036254883,28.618078231811523,28.508943557739258,32.10120391845703,0.0051575544507753,0.004945880003433894,0.008768727971901475,0.006365195848535057,231.221,7.9,0.16,17,65,3,2.83038,2.97657,24877,835762,8839734.0
2012-12-09,11.531205177307129,28.535770416259766,27.99888038635254,32.29267120361328,0.0035234249194216055,0.0021681630749704577,0.00285476011138794,0.0024468653539146544,231.221,7.9,0.16,19,67,3,3.43761,3.62552,29432,811800,8839734.0
2012-12-16,11.359716415405273,28.609838485717773,28.41591453552246,32.31658935546875,0.005366384234508926,0.009388003896874756,0.014279312389848127,0.007404244881339152,231.221,7.9,0.16,21,67,3,4.30554,4.5532,34332,754019,8839734.0
2012-12-23,11.544622421264648,29.006267547607422,28.456279754638672,32.25050735473633,0.009881272168262883,0.007548415317313401,0.01108968506398899,0.008818624233343281,231.221,7.9,0.16,26,80,3,6.06082,6.02598,36588,607171,8839734.0
2012-12-30,11.410781860351562,28.332477569580078,27.771474838256836,31.64897346496582,0.0022587444687975013,0.003632892327474196,0.0056522870171183525,0.003583461783419286,231.221,7.9,0.16,30,77,3,4.64931,4.96368,34103,687051,8839734.0
2013-01-06,12.027509689331055,29.63846206665039,29.742284774780273,32.80393981933594,0.007165141535028743,0.004178200179019847,0.014461852553746865,0.00809641788028867,231.679,8.0,0.14,76,83,3,4.32584,4.69072,39896,850531,9014608.0
2013-01-13,12.072124481201172,30.403762817382812,30.706802368164062,33.50172805786133,0.00661072245122615,0.005827165303149033,0.005979991110453292,0.004717546729487288,231.679,8.0,0.14,67,72,3,4.51113,4.70473,39441,838326,9014608.0
2013-01-20,12.17972183227539,30.51190948486328,30.774320602416992,33.83056640625,0.003412343207429362,0.0051087535497783085,0.008105783012970047,0.004391093932874074,231.679,8.0,0.14,44,78,3,4.2171,4.1646,32426,778610,9014608.0
2013-01-27,12.444785118103027,30.76976776123047,30.980073928833008,34.36792755126953,0.008914866773957976,0.0056599152475585324,0.0097020103699626,0.003988607230139878,231.679,8.0,0.14,32,69,3,3.78956,3.69533,29808,806640,9014608.0
2013-02-03,12.644232749938965,31.202320098876953,30.88041114807129,34.68876266479492,0.0053940489513169924,0.007277480059403139,0.010036483854484413,0.0068743479683650195,232.937,7.7,0.15,23,70,3,3.29206,3.2363,24987,772086,9014608.0
2013-02-10,12.717716217041016,31.218969345092773,30.85147476196289,34.80104446411133,0.0066930665226855035,0.008127511083983963,0.010846215852159264,0.008810948284150978,232.937,7.7,0.15,15,65,3,3.0197,2.89421,22321,771229,9014608.0
2013-02-17,12.880428314208984,31.2356014251709,30.690717697143555,34.81708908081055,0.002598961794910957,0.0012593435321972244,0.00511151982938343,0.0019832250983022603,232.937,7.7,0.15,15,67,3,2.71499,2.71742,20519,755092,9014608.0
2013-02-24,12.911922454833984,31.260557174682617,30.72287368774414,34.80104446411133,0.011549831870263042,0.006571672684136824,0.012916959533136802,0.0063337646397469026,232.937,7.7,0.15,14,67,3,2.4845,2.52297,19231,762238,9014608.0
2013-03-03,12.86468505859375,31.593303680419922,30.552478790283203,35.11383056640625,0.013725445092746294,0.0063704008512837935,0.02126791930663421,0.008521440283206736,232.282,7.5,0.14,12,64,3,2.57808,2.55227,18829,737736,9014608.0
2013-03-10,13.305578231811523,32.150634765625,32.19858169555664,35.7234001159668,0.0038771954448358543,0.004142316068233127,0.00460580296802729,0.0036165291637307068,232.282,7.5,0.14,11,63,3,2.39237,2.43225,17392,715059,9014608.0
2013-03-17,13.556611061096191,31.942609786987305,32.13548278808594,36.03105926513672,0.0041149760561104,0.007501535977064763,0.009367330305132534,0.0030464297988844887,232.282,7.5,0.14,9,63,3,2.06778,2.10851,15254,723449,9014608.0
2013-03-24,13.51707649230957,32.258811950683594,31.726999282836914,36.1921501159668,0.005261220695907712,0.005910385244268625,0.008748158240736,0.007006906379632792,232.282,7.5,0.14,9,64,3,1.90281,1.94725,13714,704276,9014608.0
2013-03-31,13.67523193359375,32.857872009277344,32.12583923339844,37.01378631591797,0.0034211682921712395,0.005251207353487137,0.009296453859233033,0.006262422201925642,232.282,7.5,0.14,8,65,3,1.65902,1.74859,12273,701881,9014608.0
2013-04-07,13.4933500289917,32.81627655029297,31.488977432250977,37.38432312011719,0.006297119730424849,0.007353773002821944,0.015287527306072465,0.008412453437737452,231.797,7.6,0.15,9,66,4,1.43006,1.49713,10818,722583,9014608.0
2013-04-14,13.817567825317383,33.8480339050293,33.097190856933594,38.60872268676758,0.005352969395384187,0.006577394088132242,0.00826951669835763,0.006630675889036448,231.797,7.6,0.15,6,59,3,1.27757,1.32313,9188,694415,9014608.0
2013-04-21,13.51707649230957,33.8480339050293,34.05569076538086,38.34290313720703,0.018254191640776362,0.016831691127717707,0.027463007007528777,0.014990837236396168,231.797,7.6,0.15,6,62,3,1.19009,1.22647,8589,700300,9014608.0
2013-04-28,13.822846412658691,33.96451950073242,34.139312744140625,38.29457473754883,0.009098826125021817,0.011637279642472294,0.015198871325601384,0.009918293201840997,231.797,7.6,0.15,5,60,3,1.09556,1.19614,7986,667648,9014608.0
2013-05-05,14.073259353637695,34.14756774902344,33.766204833984375,38.399288177490234,0.007133969308987412,0.012751880286995745,0.015465473406945162,0.009299694025291341,231.893,7.5,0.11,4,62,3,1.08589,1.19049,7704,647130,9014608.0
2013-05-12,14.284135818481445,34.8298454284668,34.4416618347168,38.810096740722656,0.006593790753814916,0.010035235090491734,0.014533734018068562,0.005836350576211714,231.893,7.5,0.11,4,60,3,1.07343,1.17426,7317,623114,9014608.0
2013-05-19,14.434372901916504,35.62862014770508,35.39051818847656,39.55118942260742,0.00855234734191557,0.010608970550972876,0.017483166495538684,0.008157315826255413,231.893,7.5,0.11,3,56,3,1.01677,1.13342,6589,581338,9014608.0
2013-05-26,14.131246566772461,35.986412048339844,35.44841766357422,39.567298889160156,0.0034783366983723286,0.004774466646545137,0.010546219093088584,0.006606405486684261,231.893,7.5,0.11,4,58,3,1.04847,1.14306,6190,541528,9014608.0
2013-06-02,14.228775024414062,35.39563751220703,35.72180938720703,38.75372314453125,0.009828780615767904,0.013849978819018966,0.01703828050187959,0.016222688145019454,232.445,7.5,0.09,3,54,3,0.920349,1.00881,5638,558875,9014608.0
2013-06-09,14.297309875488281,35.54541778564453,35.519187927246094,39.067874908447266,0.01288047674543207,0.015903245093451302,0.02340608977664666,0.011854299838052612,232.445,7.5,0.09,3,54,4,0.920779,1.02358,5539,541138,9014608.0
2013-06-16,14.170782089233398,35.95313262939453,34.10394287109375,39.10010528564453,0.011158214078658248,0.008992581620697169,0.010129480309999422,0.0094942019293417,232.445,7.5,0.09,3,55,3,0.904333,1.00138,5474,546643,9014608.0
2013-06-23,13.940441131591797,35.037506103515625,32.876060485839844,38.26565170288086,0.012602486934264875,0.013355128134134999,0.018995708404299545,0.01591183614724517,232.445,7.5,0.09,3,57,4,0.83057,0.909498,4915,540408,9014608.0
2013-06-30,14.281743049621582,35.26280212402344,33.55186462402344,38.52459716796875,0.012318235693469974,0.010249029506166008,0.012786995274802428,0.009576769063794573,232.445,7.5,0.09,3,54,3,0.862837,0.950042,4506,474295,9014608.0
2013-07-07,14.527799606323242,35.99708938598633,35.904273986816406,39.0181884765625,0.01227175510702075,0.009905287220373392,0.019829160909694422,0.0072494668397746626,232.9,7.3,0.09,3,56,3,0.732182,0.829299,4510,543833,9014608.0
2013-07-14,14.98550796508789,37.55746078491211,38.46589279174805,40.36140441894531,0.004554059168423028,0.00354598475177069,0.01283044392017184,0.0036509429165379227,232.9,7.3,0.09,2,51,3,0.724558,0.802109,4186,521874,9014608.0
2013-07-21,15.078110694885254,37.7994499206543,38.8070068359375,40.91972732543945,0.006144223538615868,0.005347909510205282,0.012310979734760573,0.006791658087584894,232.9,7.3,0.09,3,54,3,0.740848,0.806333,4233,524969,9014608.0
2013-07-28,15.033137321472168,38.500370025634766,38.86172103881836,41.38096618652344,0.008340886369197416,0.007966557068271351,0.0147099825003846,0.0044866258794040775,232.9,7.3,0.09,3,55,3,0.726037,0.796937,3886,487617,9014608.0
2013-08-04,15.247434616088867,39.30140686035156,40.14895248413086,41.55896759033203,0.010085979205119023,0.008536486700710298,0.01193484795649877,0.0033308051209622286,233.456,7.2,0.08,3,54,4,0.755639,0.779136,4075,523015,9014608.0
2013-08-11,14.948465347290039,38.725669860839844,38.56565475463867,41.19483947753906,0.005647379195467362,0.0020146430981980374,0.010454448389802813,0.002315373209546596,233.456,7.2,0.08,3,53,3,0.761847,0.797653,4168,522533,9014608.0
2013-08-18,14.787080764770508,37.4907112121582,37.049922943115234,39.9810905456543,0.007660106429319474,0.007528044131794411,0.011127216602321901,0.007488503590852574,233.456,7.2,0.08,3,54,3,0.779896,0.825485,4317,522965,9014608.0
2013-08-25,14.824118614196777,38.14991760253906,38.49807357788086,40.28856658935547,0.009515895524874677,0.003887757469206191,0.009339302847032127,0.004607567157731095,233.456,7.2,0.08,3,55,3,0.899138,0.935469,5053,540157,9014608.0
2013-09-01,14.395509719848633,37.92460632324219,38.378997802734375,39.82735061645508,0.009947311290302041,0.014190603620632382,0.025090751835096313,0.00845683040247287,233.544,7.2,0.08,4,54,3,0.999524,1.04345,5626,539175,9014608.0
2013-09-08,14.54631519317627,38.15824890136719,40.641326904296875,40.62034225463867,0.005836905542885578,0.005918086981883849,0.011847166788470764,0.005092494471568078,233.544,7.2,0.08,4,55,3,1.0558,1.09107,6374,584196,9014608.0
2013-09-15,14.86645221710205,38.76737976074219,41.33000946044922,41.437583923339844,0.007758118615053992,0.003881496434740802,0.015195995096119795,0.0035644940307298233,233.544,7.2,0.08,6,55,3,1.0967,1.20108,7110,591969,9014608.0
2013-09-22,15.08255672454834,39.161128997802734,41.982139587402344,41.87665557861328,0.006062603192163205,0.0050005806753596095,0.006631610310002439,0.005254016749083293,233.544,7.2,0.08,6,56,4,1.24709,1.26179,7963,631088,9014608.0
2013-09-29,15.135663032531738,38.54310989379883,42.246185302734375,41.19414138793945,0.004972986001158078,0.007410384612905474,0.010397292119499172,0.004896699599095655,233.544,7.2,0.08,6,58,3,1.15746,1.13249,9677,854487,9014608.0
2013-10-06,15.22061824798584,39.16948699951172,42.22687530517578,41.616661071777344,0.007515992778687568,0.01029251181722754,0.014110362664461239,0.009307189971446975,233.669,7.2,0.09,7,56,3,1.27184,1.21121,10420,860298,9014608.0
2013-10-13,15.305572509765625,38.89387512207031,38.320735931396484,41.6247673034668,0.014096932567763417,0.018904365427372068,0.03825892789138309,0.014923691283727267,233.669,7.2,0.09,8,56,3,1.31623,1.25682,10658,848016,9014608.0
2013-10-20,15.80734920501709,40.12991714477539,39.62814712524414,42.69729995727539,0.009052745506391813,0.011261192723488219,0.022692389173829222,0.010730078099411552,233.669,7.2,0.09,8,56,3,1.37444,1.37097,12036,877917,9014608.0
2013-10-27,15.812658309936523,40.472347259521484,40.098304748535156,42.851661682128906,0.005877413678949353,0.008442572193631042,0.015856484228715936,0.005392620593741661,233.669,7.2,0.09,8,56,3,1.46781,1.42956,12502,874537,9014608.0
2013-11-03,15.831241607666016,40.35541915893555,38.520381927490234,43.16041946411133,0.0060376779629831,0.010387462830706677,0.016545659182909168,0.00578854472878139,234.1,6.9,0.08,8,56,4,1.5834,1.53588,13498,878845,9014608.0
2013-11-10,16.0914249420166,41.549713134765625,38.29497528076172,43.192928314208984,0.010475069961087973,0.01935705941440447,0.029556442183235106,0.0087999001262252,234.1,6.9,0.08,9,58,3,1.60253,1.60267,13927,868987,9014608.0
2013-11-17,16.367544174194336,43.053016662597656,39.30290603637695,44.13541793823242,0.006720121661884915,0.003369281646591141,0.011511535987254162,0.003442355435581851,234.1,6.9,0.08,8,58,3,1.72344,1.73267,15168,875411,9014608.0
2013-11-24,16.532150268554688,43.679405212402344,40.529823303222656,44.89105224609375,0.007027498481695748,0.006576453478934046,0.019329323792373336,0.006425639412095021,234.1,6.9,0.08,8,54,3,2.11076,2.09858,13975,665926,9014608.0
2013-12-01,16.556039810180664,43.92158508300781,42.02077865600586,44.899173736572266,0.0017951393926449366,0.003316834005255215,0.0023591951784761225,0.0028609818523925826,234.719,6.7,0.09,10,59,3,2.1708,2.21374,18920,854664,9014608.0
2013-12-08,16.516220092773438,44.07193374633789,41.27690124511719,44.86668014526367,0.009116106186892767,0.008159621469289672,0.008330012408724679,0.008046224461869833,234.719,6.7,0.09,10,61,3,2.36971,2.41674,19398,802651,9014608.0
2013-12-15,16.205589294433594,42.760711669921875,39.64102554321289,43.721046447753906,0.005959838211322951,0.009026611869227359,0.01877820306321831,0.0077648683997196665,234.719,6.7,0.09,15,68,3,3.15997,3.03071,24697,814891,9014608.0
2013-12-22,16.555875778198242,44.35245895385742,41.067222595214844,44.79853439331055,0.00814185773626242,0.011078318263402156,0.01599707114949414,0.011596359168550164,234.719,6.7,0.09,23,72,3,4.59053,4.38724,26988,615148,9014608.0
2013-12-29,16.678495407104492,44.569889068603516,41.8242073059082,45.18199920654297,0.003317960535435939,0.004393434921885562,0.01147934709583105,0.0043065999723218,234.719,6.7,0.09,29,74,3,4.28195,4.2112,28654,680424,9014608.0
2014-01-05,16.47857093811035,44.66187286376953,42.01103591918945,45.08407211303711,0.010263770733147642,0.002809361717748296,0.0035806473164705583,0.0035930629184859073,235.288,6.6,0.07,31,71,3,3.56288,3.46492,28147,812343,9129652.0
2014-01-12,16.57187271118164,46.14196014404297,49.481021881103516,46.291568756103516,0.003162559323330151,0.009844766091205886,0.032003819557665666,0.005816006961141599,235.288,6.6,0.07,30,70,4,3.36378,3.31698,28370,855297,9129652.0
2014-01-19,16.401268005371094,46.93635559082031,50.46348571777344,46.519981384277344,0.009710156733093203,0.010412060736807569,0.014383623027187846,0.007525176088110193,235.288,6.6,0.07,26,70,3,3.39659,3.2407,25502,786928,9129652.0
2014-01-26,15.678908348083496,45.8576545715332,49.635643005371094,45.410423278808594,0.01355082429617287,0.016282019126043656,0.022816782936564067,0.012951472956661252,235.288,6.6,0.07,21,66,3,3.11922,2.88598,23484,813726,9129652.0
2014-02-02,15.684236526489258,45.73220443725586,48.38581085205078,45.65518569946289,0.011713939067650808,0.017271171780479704,0.030815181695570806,0.01344640346936622,235.547,6.7,0.07,16,68,3,2.83572,2.62172,21085,804244,9129652.0
2014-02-09,15.580279350280762,45.53987503051758,48.189327239990234,45.97337341308594,0.01563181835372954,0.021194116124310245,0.03819053657740722,0.014426477113559268,235.547,6.7,0.07,12,65,3,2.48484,2.34067,18195,777340,9129652.0
2014-02-16,16.04142189025879,47.64712905883789,50.07695007324219,47.490848541259766,0.00562547212517599,0.006774741963585329,0.016745032656595618,0.005065608391885227,235.547,6.7,0.07,10,61,4,2.2741,2.12059,17234,812700,9129652.0
2014-02-23,16.05742073059082,49.670753479003906,52.9534912109375,47.98038101196289,0.00823527641781744,0.01684257455441715,0.020556039592197234,0.007786887233683464,235.547,6.7,0.07,10,65,4,2.07244,1.91094,15914,832786,9129652.0
2014-03-02,16.241334915161133,49.88815689086914,52.737667083740234,48.494361877441406,0.0038089203768160336,0.007907301476358672,0.02483933457869451,0.004248209986074802,236.028,6.7,0.08,8,62,4,1.98207,1.9023,15044,790831,9129652.0
2014-03-09,16.659835815429688,49.511878967285156,51.81317901611328,48.50252914428711,0.010155364050524288,0.014717553881728563,0.020147966613062812,0.01072057724098939,236.028,6.7,0.08,8,63,4,1.82441,1.76619,14024,794024,9129652.0
2014-03-16,16.419939041137695,49.00178909301758,50.97888946533203,47.67849349975586,0.004916084779593331,0.006190456651366517,0.010838970416527998,0.006712357165373704,236.028,6.7,0.08,8,63,4,1.82036,1.85791,14926,803374,9129652.0
2014-03-23,16.651105880737305,47.95652770996094,49.43562316894531,47.630592346191406,0.004920696530301627,0.01742051346219849,0.027695438972400697,0.011738016739890755,236.028,6.7,0.08,8,71,4,1.75391,1.82094,14661,805133,9129652.0
2014-03-30,16.396827697753906,46.35099792480469,44.451717376708984,47.24582290649414,0.005522469720343143,0.012476737764370279,0.022033671492446436,0.007255435957876609,236.028,6.7,0.08,8,64,4,1.74542,1.83453,14637,797863,9129652.0
2014-04-06,16.56277084350586,46.200496673583984,43.0798454284668,47.49142074584961,0.009899710427498844,0.01746072024993016,0.03379977363715631,0.011396776975879985,236.468,6.2,0.09,6,67,4,1.67236,1.75446,14206,809707,9129652.0
2014-04-13,16.067604064941406,44.862571716308594,40.21990966796875,45.60846710205078,0.01193511250705487,0.02441826910588746,0.04064951818163455,0.019557816060316317,236.468,6.2,0.09,6,63,4,1.51659,1.51636,11723,773101,9129652.0
2014-04-20,16.43964958190918,46.07506561279297,40.47491455078125,46.57449722290039,0.0037533413707528107,0.007951156116879032,0.019577141828235937,0.004428312690231175,236.468,6.2,0.09,6,65,4,1.44778,1.40334,10814,770592,9129652.0
2014-04-27,16.493179321289062,47.61368942260742,40.14567184448242,46.98382568359375,0.005392856451746421,0.014502450480373071,0.034813928994220325,0.009047535046659939,236.468,6.2,0.09,5,61,3,1.29028,1.2593,9648,766139,9129652.0
2014-05-04,16.712657928466797,48.11540603637695,41.30126953125,47.2785530090332,0.00565618828611572,0.006699267405667719,0.021195899514737986,0.005950052847899771,236.918,6.3,0.09,5,62,4,1.37388,1.32482,9775,737834,9129652.0
2014-05-11,16.736753463745117,47.262481689453125,40.08432388305664,47.335880279541016,0.008451764703250642,0.008510711678788422,0.02785278305740981,0.0069619891514977016,236.918,6.3,0.09,4,64,4,1.34208,1.27576,9033,708049,9129652.0
2014-05-18,16.525306701660156,47.72239685058594,40.26186752319336,47.606048583984375,0.008952532383388659,0.00854401751677242,0.01937814439116589,0.0073129112897772144,236.918,6.3,0.09,4,63,3,1.34563,1.29483,8797,679395,9129652.0
2014-05-25,16.72871971130371,49.118865966796875,41.56593322753906,48.31010437011719,0.003176618285625053,0.007160973544296441,0.01835618886590624,0.005944539148097955,236.918,6.3,0.09,3,63,4,1.21291,1.2261,7658,624582,9129652.0
2014-06-01,16.803659439086914,49.64567565917969,42.705413818359375,48.948665618896484,0.003616527396663825,0.005946111582232693,0.01986320882722503,0.004625067318212337,237.231,6.1,0.1,3,61,3,1.19291,1.14538,7229,631143,9129652.0
2014-06-08,17.33095359802246,49.78782272338867,44.47108459472656,49.25157928466797,0.006199809109468853,0.002198374537443222,0.013806483869263744,0.001405598474723319,237.231,6.1,0.1,3,59,4,1.14146,1.0678,6783,635233,9129652.0
2014-06-15,17.202486038208008,49.58713912963867,47.84425735473633,48.81767654418945,0.0023561836470591896,0.0017517678181557953,0.028343194471622667,0.0035131360695271506,237.231,6.1,0.1,3,56,4,1.06503,1.07269,6369,593740,9129652.0
2014-06-22,17.36461067199707,51.23243713378906,49.72255325317383,49.8638801574707,0.0052220132074848455,0.007034126013485493,0.007162727649976851,0.00385932247290283,237.231,6.1,0.1,3,54,4,1.12669,1.01298,6038,596063,9129652.0
2014-06-29,17.19538688659668,51.19053268432617,49.73875427246094,50.18434143066406,0.002137974311275012,0.005509627580234852,0.005193068403842011,0.005765525552344374,237.231,6.1,0.1,3,57,3,0.947353,0.994705,5352,538049,9129652.0
2014-07-06,17.35654640197754,52.76639175415039,50.8471565246582,51.2115364074707,0.006582972346088927,0.008470048415289384,0.007977320205566938,0.0069529226242067655,237.498,6.2,0.09,3,56,4,0.944187,0.880862,5295,601116,9129652.0
2014-07-13,17.181962966918945,51.374935150146484,47.66779708862305,50.63631820678711,0.0025341531041234433,0.012009356628295833,0.022696271741058184,0.005986935987202846,237.498,6.2,0.09,3,55,4,0.934822,0.858173,5083,592305,9129652.0
2014-07-20,17.155101776123047,50.251705169677734,45.07828903198242,50.463741302490234,0.007432212454718035,0.015792182647621583,0.029895262145787912,0.010940221698300072,237.498,6.2,0.09,3,54,4,0.81736,0.805152,4765,591814,9129652.0
2014-07-27,16.975141525268555,50.704349517822266,47.486305236816406,50.80888366699219,0.004728662341660755,0.00610455437385195,0.032597953592383995,0.006424998888056388,237.498,6.2,0.09,3,58,4,0.852792,0.818781,4942,603580,9129652.0
2014-08-03,16.443323135375977,49.60627365112305,47.009883880615234,50.09396743774414,0.0071694763960541445,0.012807586734657456,0.025555734424093517,0.010134199770305745,237.46,6.1,0.09,3,59,4,0.746994,0.783735,4744,605307,9129652.0
2014-08-10,16.569564819335938,49.32965087890625,48.3775520324707,49.740604400634766,0.005636209840646213,0.009055469938664275,0.01339599161900075,0.010114074191080359,237.46,6.1,0.09,3,53,4,0.761098,0.848703,4980,586778,9129652.0
2014-08-17,16.926794052124023,51.08992004394531,50.348045349121094,50.91571044921875,0.0038168097086403708,0.0065372589392813756,0.012706911925183017,0.006591600950254645,237.46,6.1,0.09,3,55,3,0.767627,0.834146,5305,635980,9129652.0
2014-08-24,17.17658805847168,52.087425231933594,49.790611267089844,51.762115478515625,0.005545723159038699,0.007213517452158857,0.012553940469121257,0.0035709983958722388,237.46,6.1,0.09,3,55,3,0.862176,0.905981,5799,640080,9129652.0
2014-08-31,17.437129974365234,52.95079803466797,52.48707962036133,52.47703552246094,0.004183878575573795,0.005292423587160899,0.019824640023211323,0.003421056283526608,237.46,6.1,0.09,3,59,4,0.984907,1.04506,6050,578913,9129652.0
2014-09-07,17.337743759155273,52.732845306396484,51.15180969238281,52.731781005859375,0.004007879948107505,0.006814693337560941,0.007790437301720981,0.004945508210661053,237.477,5.9,0.09,4,57,4,1.16287,1.16816,8130,695966,9129652.0
2014-09-14,17.224933624267578,52.71609115600586,52.030094146728516,52.43595504760742,0.004261616527548324,0.010397946930569614,0.020374748131388495,0.005279193015704166,237.477,5.9,0.09,5,57,3,1.22731,1.27649,8888,696282,9129652.0
2014-09-21,17.320249557495117,54.05878829956055,51.475608825683594,53.50524139404297,0.0044810111871561266,0.011951276091901854,0.013621828338977262,0.006454675719792934,237.477,5.9,0.09,6,59,3,1.2071,1.29758,8874,683887,9129652.0
2014-09-28,17.1423282623291,53.92449188232422,51.602455139160156,53.109397888183594,0.010671523580449347,0.012896189391798922,0.02245945192465069,0.012605580538034497,237.477,5.9,0.09,7,61,4,1.16191,1.20612,10150,841540,9129652.0
2014-10-05,17.09111213684082,53.714683532714844,51.4951171875,53.11765670776367,0.008749296900325934,0.012329252072521163,0.017379681980859697,0.011891199846559323,237.43,5.7,0.09,9,64,4,1.30905,1.32485,10977,828544,9129652.0
2014-10-12,16.605867385864258,52.489315032958984,47.61176300048828,51.93012237548828,0.010914831070693617,0.013789026296029636,0.021493571298193445,0.017943534392530627,237.43,5.7,0.09,10,68,4,1.37072,1.41192,11941,845727,9129652.0
2014-10-19,16.64360809326172,51.97734069824219,50.76333999633789,50.44569778442383,0.010841492060001007,0.015591812319291149,0.018312309110255963,0.01419448549499176,237.43,5.7,0.09,9,65,4,1.43373,1.42547,12292,862314,9129652.0
2014-10-26,17.128847122192383,55.384883880615234,54.38974380493164,53.777408599853516,0.009221105738070098,0.012755409406925601,0.016471456981990724,0.01135297811408865,237.43,5.7,0.09,8,62,4,1.42791,1.43909,12313,855608,9129652.0
2014-11-02,17.678787231445312,57.650962829589844,55.74273681640625,55.47624206542969,0.005097609158387819,0.010175575158721077,0.017726004611495753,0.007243861845778288,236.983,5.8,0.09,9,59,3,1.61605,1.61532,13853,857601,9129652.0
2014-11-09,17.711132049560547,55.74577331542969,54.54911422729492,55.27832794189453,0.006038853563206095,0.010638752426647476,0.016922444042225974,0.005826067927529648,236.983,5.8,0.09,9,61,3,1.65976,1.66473,14062,844700,9129652.0
2014-11-16,17.708436965942383,55.77933883666992,54.614158630371094,55.45975112915039,0.001953238313757234,0.006811838115233493,0.018264013607556768,0.006796695431321261,236.983,5.8,0.09,10,57,3,2.05459,2.0058,16674,831289,9129652.0
2014-11-23,17.84592056274414,56.4423942565918,56.60464096069336,56.34214782714844,0.002881594625319787,0.007916817976297444,0.010446348556278132,0.008675753596660792,236.983,5.8,0.09,10,59,3,2.53541,2.62227,17602,671251,9129652.0
2014-11-30,17.91600799560547,57.936309814453125,58.481258392333984,57.406002044677734,0.004149056622031284,0.006911086215066049,0.01371311334265791,0.0022968519852840418,236.983,5.8,0.09,12,67,3,2.54253,2.60749,22905,878430,9129652.0
2014-12-07,18.075057983398438,58.64133071899414,58.95936965942383,58.37913131713867,0.0062921647351115734,0.00932986024019004,0.021605438526518958,0.005878889068127777,236.252,5.6,0.12,16,66,3,3.60563,3.4178,29172,853532,9129652.0
2014-12-14,17.538602828979492,57.11381149291992,59.756187438964844,56.72150421142578,0.012771926708565843,0.012237982654175248,0.017964262236623504,0.0093816410224708,236.252,5.6,0.12,26,75,3,4.90976,4.46555,37382,837119,9129652.0
2014-12-21,17.98859977722168,59.14632797241211,62.06719970703125,58.280662536621094,0.010747465803031802,0.017178532579108233,0.034993593831457705,0.016980919453762004,236.252,5.6,0.12,37,84,4,5.98221,6.11497,40533,662849,9129652.0
2014-12-28,18.216712951660156,57.730709075927734,60.92265701293945,57.22118377685547,0.004801537971819567,0.020962317346852475,0.03489239953784426,0.014719639773779526,236.252,5.6,0.12,39,77,4,5.47421,5.30979,36891,694773,9129652.0
