,Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
8485,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",23,44776.521739,24688.043478,20269.347826
8486,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,11,32518.545455,24328.727273,21120.545455
8487,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,11,284074.72727,66864.272727,58822.181818
8488,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,16,57366.5,29428.5625,22883.5625
8489,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,22,261628.27273,93019.409091,77113.590909
8490,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,163,113414.9816,42206.190184,35529.466258
8491,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,22,43809.181818,28501.363636,23545.363636
8492,050040,Lac/Olive View-Ucla Medical Center,Sylmar,14445 Olive View Drive,06,91342,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,15,188853.13333,55352.133333,36847.2
8493,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,21,84288.809524,11086.047619,9747
8494,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,20,75207.7,17620.35,16316.35
8495,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,40,80191.55,13329.075,12106.675
8496,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,19,61274.842105,11980.210526,10863.578947
8497,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,28,73268.107143,14199.678571,13092.25
8498,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,68,65380.852941,13800.985294,12720.985294
8499,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",378,GASTROINTESTINAL HEMORRHAGE WITH CC,21,60326.428571,10786.47619,9543.047619
8500,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",389,GASTROINTESTINAL OBSTRUCTION WITH CC,11,56244.090909,8837.5454545,7353.9090909
8501,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",11,61851.909091,8792,7160
8502,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,19,104220.52632,21862.473684,20230.473684
8503,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",603,CELLULITIS WITHOUT MCC,11,47548.090909,9752.4545455,8565.5454545
8504,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",16,60941.625,14086.625,12760.625
8505,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",14,56418.642857,8727.2142857,7328.3571429
8506,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",682,RENAL FAILURE WITH MCC,20,82699.3,16683.1,15622.3
8507,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",683,RENAL FAILURE WITH CC,23,57779.043478,9853.1304348,8504.9565217
8508,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,11,51269.090909,8982.4545455,7795.5454545
8509,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,210,88094.5,21035.633333,19282.680952
8510,050042,St Elizabeth Community Hospital,Red Bluff,2550 Sister Mary Columba Drive,06,96080,CA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,46,59358.456522,11320.347826,9642.7826087
8511,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",023,CRANIOTOMY WITH MAJOR DEVICE IMPLANT OR ACUTE COMPLEX CNS PRINCIPAL DIAGNOSIS WITH MCC O,13,305551.92308,61619.846154,60504.615385
8512,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",057,DEGENERATIVE NERVOUS SYSTEM DISORDERS WITHOUT MCC,16,56208.625,14454.9375,13012.3125
8513,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",062,"ISCHEMIC STROKE, PRECEREBRAL OCCLUSION OR TRANSIENT ISCHEMIA WITH THROMBOLYTIC AGENT WIT",17,111567.76471,21140,19962.764706
8514,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",064,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,46,106853.45652,22169.913043,20852.695652
8515,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",065,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,62,68994.258065,11958.5,9890.1129032
8516,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",066,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,12,59934.583333,8137.0833333,6492.0833333
8517,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",069,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,19,60406.578947,9393.6842105,7921.1578947
8518,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",070,OTHER CEREBROVASCULAR DISORDERS WITH MCC,13,75994.230769,16735.769231,15143.307692
8519,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",091,OTHER DISORDERS OF NERVOUS SYSTEM WITH MCC,18,56322.055556,19184.111111,16670.277778
8520,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",092,OTHER DISORDERS OF NERVOUS SYSTEM WITH CC,15,55394.933333,11745.6,10618.6
8521,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",100,SEIZURES WITH MCC,14,74430.357143,21717,19141.785714
8522,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,15,58913.466667,10698.8,9251.8
8523,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",149,DYSEQUILIBRIUM,13,52303.076923,8802.6153846,7418.6923077
8524,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",163,MAJOR CHEST PROCEDURES WITH MCC,12,266492.5,52566.5,51316.5
8525,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,16,84630.5,15934.1875,14785.375
8526,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,61,81266.245902,18258.606557,17125.245902
8527,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,15,54103.466667,11323.866667,9994.4
8528,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",180,RESPIRATORY NEOPLASMS WITH MCC,16,81605.3125,20003.5625,19014.875
8529,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,63,76078.238095,14504.666667,12767
8530,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,18,56989.666667,12225.277778,10770.277778
8531,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,46,79198.326087,16360.195652,13379.869565
8532,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",199,PNEUMOTHORAX WITH MCC,11,118575.63636,34328.636364,17441.727273
8533,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",215,OTHER HEART ASSIST SYSTEM IMPLANT,11,392662.81818,115812.54545,98532.818182
8534,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",216,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITH CARDIAC CATHETERIZATION WIT,12,475424.41667,128209,92439
8535,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,13,385747.84615,102143.53846,78892.846154
8536,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",228,OTHER CARDIOTHORACIC PROCEDURES WITH MCC,11,325374.81818,70750.181818,70230
8537,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,22,217495.40909,39433.636364,38379.136364
8538,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",233,CORONARY BYPASS WITH CARDIAC CATHETERIZATION OR OPEN ABLATION WITH MCC,22,354866.63636,77012.045455,65898.090909
8539,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,17,328902.70588,73796.823529,63972.352941
8540,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,13,197889.30769,40120.538462,39091.692308
8541,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,25,117291.52,28400.32,23489.36
8542,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,17,97861.117647,24311.823529,18468.176471
8543,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,19,170982.84211,40937.368421,39957.578947
8544,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,38,340380.71053,75771.684211,74892.763158
8545,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,52,217329.11538,57432.788462,52360.230769
8546,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,19,286129.78947,65029.052632,56170.684211
8547,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,13,223206.53846,44301.153846,43281.846154
8548,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,52,182841.55769,37924.423077,33649.653846
8549,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",92,90248.304348,18614.967391,17236.271739
8550,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",43,58887.116279,10814.697674,9092.1395349
8551,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",11,54807.363636,11625.636364,6357.2727273
8552,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",16,189417.125,28355.0625,26273.1875
8553,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",20,75693.6,14834.45,10625.85
8554,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,179,76669.452514,15026.100559,13393.871508
8555,050043,Alta Bates Summit Medical Center,Oakland,350 Hawthorne Avenue,06,94609,CA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,42,66976.928571,14656.571429,12511.095238
