,KIE,PJP,XBI,XLV
2012-10-04,11.23499870300293,29.087230682373047,30.51711654663086,32.81119918823242
2012-10-05,11.315547943115234,29.0954647064209,30.655052185058594,32.843109130859375
2012-10-08,11.341531753540039,29.06252098083496,30.318218231201172,32.819183349609375
2012-10-09,11.247991561889648,28.766233444213867,29.695880889892578,32.42030334472656
2012-10-10,11.25578498840332,28.535768508911133,29.570768356323242,32.18097686767578
2012-10-11,11.325940132141113,28.51108169555664,29.702299118041992,32.20492172241211
2012-10-12,11.23499870300293,28.494598388671875,29.622095108032227,32.15706253051758
2012-10-15,11.336329460144043,28.832073211669922,29.673418045043945,32.61975860595703
2012-10-16,11.489635467529297,29.087230682373047,29.9525146484375,32.970760345458984
2012-10-17,11.629938125610352,29.25183868408203,30.41124725341797,32.970760345458984
2012-10-18,11.687102317810059,29.136611938476562,30.02629852294922,32.97874450683594
2012-10-19,11.510419845581055,28.519306182861328,28.887479782104492,32.38840103149414
2012-10-22,11.538996696472168,28.437002182006836,28.646883010864258,32.41233825683594
2012-10-23,11.409083366394043,28.198307037353516,28.136825561523438,31.981548309326172
2012-10-24,11.409083366394043,28.181848526000977,28.002092361450195,32.037384033203125
2012-10-25,11.450654029846191,28.313547134399414,27.99888038635254,32.29267120361328
2012-10-26,11.367508888244629,28.157155990600586,27.46636962890625,32.16502380371094
2012-10-31,11.367508888244629,27.76207733154297,26.888931274414062,31.933677673339844
2012-11-01,11.419478416442871,28.165382385253906,27.379749298095703,32.19694900512695
2012-11-02,11.240193367004395,27.91846466064453,26.795900344848633,32.02145004272461
2012-11-05,11.26098346710205,27.89377212524414,27.418243408203125,32.037384033203125
2012-11-06,11.38829517364502,27.95962142944336,27.415035247802734,32.069313049316406
2012-11-07,11.118078231811523,27.515159606933594,26.731740951538086,31.534820556640625
2012-11-08,11.050520896911621,27.301170349121094,26.51039695739746,31.159879684448242
2012-11-09,11.084297180175781,27.391698837280273,27.091028213500977,31.247629165649414
2012-11-12,11.032331466674805,27.72092056274414,27.504858016967773,31.40716552734375
2012-11-13,10.964777946472168,27.671550750732422,27.633180618286133,31.287521362304688
2012-11-14,10.858242988586426,27.30939483642578,26.901765823364258,30.912578582763672
2012-11-15,10.88422966003418,27.227087020874023,26.215267181396484,30.824825286865234
2012-11-16,10.967375755310059,27.44108772277832,27.042909622192383,31.056171417236328
2012-11-19,11.097289085388184,27.73739242553711,27.47598648071289,31.38324546813965
2012-11-20,11.149251937866211,27.967853546142578,27.98284339904785,31.558752059936523
2012-11-21,11.214213371276855,28.09130859375,28.069461822509766,31.534820556640625
2012-11-23,11.336329460144043,28.38760757446289,28.4255313873291,31.92571449279785
2012-11-26,11.323339462280273,28.437002182006836,28.271554946899414,31.78212547302246
2012-11-27,11.250587463378906,28.297086715698242,28.133615493774414,31.590656280517578
2012-11-28,11.310346603393555,28.379392623901367,28.284387588500977,31.837953567504883
2012-11-29,11.377901077270508,28.626304626464844,28.67896842956543,32.06132507324219
2012-11-30,11.411680221557617,28.61807632446289,28.50894546508789,32.10122299194336
2012-12-03,11.385698318481445,28.519306182861328,28.271554946899414,32.02941131591797
2012-12-04,11.409083366394043,28.519306182861328,28.22343635559082,32.10122299194336
2012-12-05,11.494830131530762,28.461687088012695,28.172109603881836,32.20492172241211
2012-12-06,11.505221366882324,28.478147506713867,28.117572784423828,32.18896484375
2012-12-07,11.53120231628418,28.535768508911133,27.99888038635254,32.29267120361328
2012-12-10,11.544196128845215,28.716842651367188,28.483278274536133,32.42829513549805
2012-12-11,11.57017993927002,29.103689193725586,29.038249969482422,32.77132034301758
2012-12-12,11.559784889221191,28.955528259277344,28.95805549621582,32.723445892333984
2012-12-13,11.453255653381348,28.65923309326172,28.63405418395996,32.444236755371094
2012-12-14,11.35971450805664,28.609834671020508,28.415916442871094,32.31661605834961
2012-12-17,11.526007652282715,28.947301864624023,28.682167053222656,32.57188415527344
2012-12-18,11.611749649047852,29.218917846679688,29.083158493041992,32.82716369628906
2012-12-19,11.619543075561523,29.070756912231445,28.70783233642578,32.476165771484375
2012-12-20,11.684500694274902,29.111902236938477,28.627639770507812,32.52402114868164
2012-12-21,11.544620513916016,29.006277084350586,28.456274032592773,32.250511169433594
2012-12-24,11.531500816345215,28.9314022064209,28.388761520385742,32.122188568115234
2012-12-26,11.521002769470215,28.715129852294922,28.170137405395508,32.009891510009766
2012-12-27,11.47376537322998,28.62362289428711,28.144418716430664,31.961763381958008
2012-12-28,11.410778999328613,28.332477569580078,27.7714786529541,31.648967742919922
2012-12-31,11.547245025634766,28.72344207763672,28.26337432861328,31.985824584960938
2013-01-02,11.820182800292969,29.172636032104492,29.333974838256836,32.619449615478516
2013-01-03,11.898911476135254,29.455469131469727,29.452930450439453,32.65956497192383
2013-01-04,12.027509689331055,29.638465881347656,29.74228858947754,32.80393600463867
2013-01-07,11.935656547546387,29.813152313232422,30.031646728515625,32.908203125
2013-01-08,11.904162406921387,30.062711715698242,30.288837432861328,32.91621398925781
2013-01-09,11.988142013549805,30.395442962646484,30.69715690612793,33.27714920043945
2013-01-10,12.082619667053223,30.536853790283203,30.722875595092773,33.509735107421875
2013-01-11,12.072121620178223,30.403762817382812,30.70679473876953,33.50172805786133
2013-01-14,12.069499969482422,30.403762817382812,30.944704055786133,33.5338020324707
2013-01-15,12.09311580657959,30.628360748291016,31.179420471191406,33.49369430541992
2013-01-16,12.066874504089355,30.420406341552734,30.80647087097168,33.4214973449707
2013-01-17,12.150853157043457,30.495267868041992,30.761457443237305,33.71826934814453
2013-01-18,12.179723739624023,30.51190757751465,30.774316787719727,33.830570220947266
2013-01-22,12.40804386138916,30.52854347229004,30.82254409790039,33.92680740356445
2013-01-23,12.421162605285645,30.370494842529297,30.491390228271484,33.886688232421875
2013-01-24,12.410667419433594,30.545181274414062,30.584630966186523,34.10325622558594
2013-01-25,12.444784164428711,30.769765853881836,30.98007583618164,34.36793518066406
2013-01-28,12.405421257019043,30.578453063964844,30.812894821166992,34.24763870239258
2013-01-29,12.465778350830078,30.786407470703125,30.82896614074707,34.61656951904297
2013-01-30,12.444784164428711,30.678268432617188,30.36600685119629,34.51230239868164
2013-01-31,12.526139259338379,30.869583129882812,30.571762084960938,34.41606521606445
2013-02-01,12.644234657287598,31.202333450317383,30.88040542602539,34.688758850097656
2013-02-04,12.539263725280762,30.8280029296875,30.587846755981445,34.30375671386719
2013-02-05,12.61536693572998,31.127460479736328,31.031509399414062,34.68074035644531
2013-02-06,12.691476821899414,31.16073989868164,30.96721076965332,34.672706604003906
2013-02-07,12.64686107635498,31.08587074279785,30.632858276367188,34.54438018798828
2013-02-08,12.717720985412598,31.218975067138672,30.851470947265625,34.80105972290039
2013-02-11,12.751836776733398,31.218975067138672,30.645713806152344,34.72885513305664
2013-02-12,12.827937126159668,31.16073989868164,30.501035690307617,34.688758850097656
2013-02-13,12.880431175231934,31.202333450317383,30.65536117553711,34.66468811035156
2013-02-14,12.877803802490234,31.202333450317383,30.584630966186523,34.73686218261719
2013-02-15,12.880431175231934,31.235614776611328,30.690725326538086,34.81708526611328
2013-02-19,12.985406875610352,31.476837158203125,30.951143264770508,35.03364562988281
2013-02-20,12.799070358276367,31.30214500427246,30.68751335144043,34.8090705871582
2013-02-21,12.7702054977417,31.14411163330078,30.298490524291992,34.648658752441406
2013-02-22,12.9119234085083,31.260555267333984,30.722875595092773,34.80105972290039
2013-02-25,12.604867935180664,31.06922721862793,29.58153533935547,34.41606521606445
2013-02-26,12.709847450256348,31.060932159423828,29.56546401977539,34.50428009033203
2013-02-27,12.841063499450684,31.410282135009766,29.983415603637695,34.881248474121094
2013-02-28,12.862061500549316,31.451887130737305,30.205251693725586,34.84916305541992
2013-03-01,12.864681243896484,31.593313217163086,30.55247688293457,35.11383819580078
2013-03-04,12.946037292480469,31.842845916748047,31.099031448364258,35.306331634521484
2013-03-05,13.10612678527832,31.85948371887207,31.481624603271484,35.61111831665039
2013-03-06,13.145493507385254,32.017539978027344,31.761329650878906,35.683311462402344
2013-03-07,13.190102577209473,31.95098114013672,31.979951858520508,35.65922927856445
2013-03-08,13.305577278137207,32.150634765625,32.19858169555664,35.723411560058594
2013-03-11,13.394808769226074,32.29203796386719,32.2403564453125,35.90787124633789
2013-03-12,13.407931327819824,32.425132751464844,32.35932159423828,36.068275451660156
2013-03-13,13.478787422180176,32.0341682434082,31.944597244262695,36.07630157470703
2013-03-14,13.583757400512695,32.142311096191406,32.32073974609375,36.108394622802734
2013-03-15,13.556608200073242,31.942604064941406,32.1354866027832,36.031044006347656
2013-03-18,13.485442161560059,31.726280212402344,31.839563369750977,35.797447204589844
2013-03-19,13.474897384643555,31.817813873291016,31.61763572692871,35.82160949707031
2013-03-20,13.548704147338867,32.10901641845703,31.81062889099121,36.11967468261719
2013-03-21,13.464357376098633,32.10901641845703,31.482540130615234,35.91829299926758
2013-03-22,13.517068862915039,32.2587890625,31.726993560791016,36.192161560058594
2013-03-25,13.503894805908203,32.19224166870117,31.524370193481445,36.08744430541992
2013-03-26,13.553976058959961,32.41688537597656,31.421432495117188,36.506309509277344
2013-03-27,13.577703475952148,32.525047302246094,31.791303634643555,36.691585540771484
2013-03-28,13.675228118896484,32.85786056518555,32.12582778930664,37.0137825012207
2013-04-01,13.604058265686035,32.73307418823242,31.688396453857422,37.11045837402344
2013-04-02,13.65414047241211,33.09918212890625,32.055057525634766,37.6501579284668
2013-04-03,13.506526947021484,32.84123992919922,31.254175186157227,37.42460250854492
2013-04-04,13.556608200073242,32.92443084716797,31.485769271850586,37.593753814697266
2013-04-05,13.493348121643066,32.81629180908203,31.48896598815918,37.38432693481445
2013-04-08,13.604058265686035,32.807952880859375,31.559734344482422,37.416561126708984
2013-04-09,13.619871139526367,32.84123992919922,31.813827514648438,37.537384033203125
2013-04-10,13.751667976379395,33.37375259399414,32.569698333740234,38.16569137573242
2013-04-11,13.857107162475586,33.66495132446289,32.936378479003906,38.53623580932617
2013-04-12,13.81756591796875,33.8480224609375,33.097190856933594,38.608734130859375
2013-04-15,13.437997817993164,33.090858459472656,32.19338607788086,37.90793228149414
2013-04-16,13.6620512008667,33.62336349487305,32.74016571044922,38.455684661865234
2013-04-17,13.485442161560059,33.63168716430664,32.8656120300293,38.278465270996094
2013-04-18,13.364192008972168,33.298858642578125,32.55683517456055,37.811256408691406
2013-04-19,13.517068862915039,33.8480224609375,34.05569839477539,38.3429069519043
2013-04-22,13.514433860778809,34.18084716796875,34.261539459228516,38.576507568359375
2013-04-23,13.754304885864258,34.33061218261719,34.48991012573242,38.818153381347656
2013-04-24,13.88347053527832,33.6899299621582,33.63434982299805,38.14957046508789
2013-04-25,13.901917457580566,33.98115539550781,34.12968063354492,38.30263900756836
2013-04-26,13.822845458984375,33.96449279785156,34.13931655883789,38.2945671081543
2013-04-29,13.91510009765625,34.02275085449219,34.325897216796875,38.41539764404297
2013-04-30,13.97572135925293,33.87297821044922,34.03316879272461,38.12541580200195
2013-05-01,13.854472160339355,33.298858642578125,33.17116165161133,37.72266387939453
2013-05-02,13.938825607299805,33.83970260620117,33.65364074707031,38.14152908325195
2013-05-03,14.073256492614746,34.147560119628906,33.76622009277344,38.39929962158203
2013-05-06,14.186598777770996,34.0061149597168,33.811256408691406,38.14957046508789
2013-05-07,14.289399147033691,34.03106689453125,33.52819061279297,38.27041244506836
2013-05-08,14.376382827758789,34.064361572265625,33.56036376953125,38.383174896240234
2013-05-09,14.263044357299805,34.08932876586914,33.45744705200195,38.431514739990234
2013-05-10,14.284131050109863,34.8298454284668,34.44168472290039,38.81010818481445
2013-05-13,14.321037292480469,35.195953369140625,35.26506423950195,39.13230895996094
2013-05-14,14.497636795043945,35.78671646118164,35.95661926269531,39.52702713012695
2013-05-15,14.558265686035156,35.82834243774414,35.416259765625,39.73646545410156
2013-05-16,14.392206192016602,35.42060470581055,35.04636001586914,39.32564163208008
2013-05-17,14.434378623962402,35.628623962402344,35.39052200317383,39.551185607910156
2013-05-20,14.400106430053711,35.59532928466797,34.95950698852539,39.277313232421875
2013-05-21,14.321037292480469,35.9031982421875,35.30367660522461,39.7042350769043
2013-05-22,14.18132495880127,35.8449592590332,35.065650939941406,39.7042350769043
2013-05-23,14.152339935302734,36.04465866088867,35.4998893737793,39.6881217956543
2013-05-24,14.131248474121094,35.98640441894531,35.448429107666016,39.56729507446289
2013-05-28,14.202410697937012,36.30258560180664,36.117431640625,39.970062255859375
2013-05-29,14.226139068603516,35.8449592590332,35.84726333618164,39.34175109863281
2013-05-30,14.394838333129883,36.07793426513672,36.33937072753906,39.62368392944336
2013-05-31,14.228775024414062,35.39564895629883,35.7218017578125,38.75373458862305
2013-06-03,14.186598777770996,35.528778076171875,35.27794647216797,38.96315383911133
2013-06-04,14.073256492614746,34.97129440307617,34.583194732666016,38.72149658203125
2013-06-05,13.888739585876465,34.43044662475586,33.84019088745117,38.15763854980469
2013-06-06,14.08380126953125,34.97129440307617,34.70220184326172,38.713436126708984
2013-06-07,14.297307968139648,35.54541778564453,35.5191764831543,39.06787109375
2013-06-10,14.355306625366211,35.65359115600586,35.207183837890625,39.124263763427734
2013-06-11,14.17078685760498,35.77008056640625,35.104248046875,38.96315383911133
2013-06-12,14.094345092773438,35.46220779418945,34.34195327758789,38.5684700012207
2013-06-13,14.302584648132324,36.028011322021484,34.51886749267578,39.16454315185547
2013-06-14,14.17078685760498,35.95311737060547,34.10395050048828,39.10010528564453
2013-06-17,14.318399429321289,35.88655471801758,33.67616271972656,39.1887092590332
2013-06-18,14.444923400878906,36.18610763549805,34.132896423339844,39.51896667480469
2013-06-19,14.220870971679688,35.728458404541016,33.6858024597168,38.890663146972656
2013-06-20,14.002089500427246,34.871463775634766,32.579349517822266,37.89181900024414
2013-06-21,13.940439224243164,35.037513732910156,32.87605667114258,38.26565933227539
2013-06-24,13.739364624023438,34.5869255065918,32.77309036254883,37.941986083984375
2013-06-25,13.887521743774414,34.703739166259766,32.56713104248047,38.136192321777344
2013-06-26,14.075373649597168,35.1960334777832,33.368412017822266,38.686424255371094
2013-06-27,14.284382820129395,35.4046516418457,33.67414855957031,38.823970794677734
2013-06-28,14.281742095947266,35.26280212402344,33.551841735839844,38.52458190917969
2013-07-01,14.456355094909668,35.62159729003906,34.99034118652344,38.629764556884766
2013-07-02,14.350528717041016,35.56318283081055,35.11265182495117,38.548858642578125
2013-07-03,14.279094696044922,35.4046516418457,35.070796966552734,38.49222183227539
2013-07-05,14.527796745300293,35.997100830078125,35.9042854309082,39.01816940307617
2013-07-08,14.599234580993652,36.29747772216797,35.920379638671875,39.23665237426758
2013-07-09,14.73416805267334,36.622920989990234,35.96542739868164,39.34994125366211
2013-07-10,14.7156400680542,36.82317352294922,36.52535629272461,39.60887145996094
2013-07-11,14.850578308105469,37.34885787963867,37.342777252197266,40.118656158447266
2013-07-12,14.985509872436523,37.55746841430664,38.46590042114258,40.36138153076172
2013-07-15,15.009321212768555,37.665931701660156,38.75551986694336,40.40185546875
2013-07-16,14.924657821655273,37.43229675292969,38.10867691040039,40.167198181152344
2013-07-17,14.972281455993652,37.44065475463867,38.379005432128906,40.27238845825195
2013-07-18,15.125731468200684,37.47404861450195,38.23741912841797,40.38567352294922
2013-07-19,15.078109741210938,37.7994384765625,38.80701446533203,40.91972351074219
2013-07-22,15.181297302246094,38.02474594116211,38.88745880126953,41.12202072143555
2013-07-23,14.988155364990234,37.724342346191406,38.308197021484375,40.976375579833984
2013-07-24,14.903491973876953,37.707664489746094,37.92845916748047,40.91163635253906
2013-07-25,14.966988563537598,38.03308868408203,38.8166618347168,41.11393737792969
2013-07-26,15.03313159942627,38.50035858154297,38.86170959472656,41.380950927734375
2013-07-29,14.974921226501465,38.283424377441406,38.36935043334961,41.259578704833984
2013-07-30,14.959053039550781,38.42526626586914,38.900333404541016,41.267677307128906
2013-07-31,14.966988563537598,38.82578659057617,39.44418716430664,41.28385543823242
2013-08-01,15.279189109802246,39.40156173706055,40.04918670654297,41.54279708862305
2013-08-02,15.247441291809082,39.30139923095703,40.14894104003906,41.55897521972656
2013-08-05,15.176004409790039,39.16790008544922,40.251930236816406,41.502323150634766
2013-08-06,14.998739242553711,38.967655181884766,39.280059814453125,41.308135986328125
2013-08-07,14.903491973876953,38.92593765258789,38.85849380493164,41.340511322021484
2013-08-08,14.935240745544434,38.900875091552734,38.61714172363281,41.340511322021484
2013-08-09,14.948470115661621,38.725650787353516,38.565643310546875,41.19484329223633
2013-08-12,14.884969711303711,38.5504264831543,38.42083740234375,41.02491760253906
2013-08-13,14.988155364990234,38.642215728759766,38.3178596496582,41.17866897583008
2013-08-14,14.966988563537598,38.450313568115234,38.34360885620117,40.8549919128418
2013-08-15,14.763261795043945,37.74939727783203,37.31058883666992,40.167198181152344
2013-08-16,14.787075996398926,37.4907112121582,37.049922943115234,39.98109436035156
2013-08-19,14.62833309173584,37.4239501953125,36.94050216674805,40.053916931152344
2013-08-20,14.72358226776123,37.707664489746094,37.57769775390625,40.167198181152344
2013-08-21,14.633620262145996,37.732704162597656,38.1054573059082,39.92445373535156
2013-08-22,14.824121475219727,37.949649810791016,38.565643310546875,40.183372497558594
2013-08-23,14.824121475219727,38.14991760253906,38.498069763183594,40.288570404052734
2013-08-26,14.771199226379395,38.458648681640625,39.36051559448242,40.34521484375
2013-08-27,14.448420524597168,37.58249282836914,37.85123062133789,39.68980026245117
2013-08-28,14.448420524597168,37.85786056518555,38.41440200805664,39.8597297668457
2013-08-29,14.501337051391602,38.23334884643555,38.85527801513672,39.98109436035156
2013-08-30,14.395512580871582,37.92461013793945,38.379005432128906,39.82734298706055
2013-09-03,14.493401527404785,38.091495513916016,39.299373626708984,40.086280822753906
2013-09-04,14.61510944366455,38.416927337646484,40.30341720581055,40.547515869140625
2013-09-05,14.596582412719727,38.2917594909668,40.55442810058594,40.604148864746094
2013-09-06,14.546319007873535,38.15825271606445,40.641334533691406,40.62033462524414
2013-09-09,14.755332946777344,38.46699523925781,41.81914138793945,40.87116622924805
2013-09-10,14.884969711303711,38.69227981567383,41.77086639404297,41.13011169433594
2013-09-11,14.935240745544434,38.658912658691406,41.262413024902344,41.40522384643555
2013-09-12,14.839996337890625,38.642215728759766,41.19805908203125,41.340511322021484
2013-09-13,14.86645221710205,38.76738739013672,41.32999801635742,41.437591552734375
2013-09-16,15.009321212768555,39.042747497558594,41.27850341796875,41.809810638427734
2013-09-17,15.099276542663574,39.11784362792969,41.72903823852539,41.834083557128906
2013-09-18,15.181297302246094,39.393184661865234,42.005802154541016,42.093040466308594
2013-09-19,15.096624374389648,39.276390075683594,42.227840423583984,41.955467224121094
2013-09-20,15.082561492919922,39.16111755371094,41.98213577270508,41.87666320800781
2013-09-23,15.013528823852539,38.785301208496094,41.73094940185547,41.58414840698242
2013-09-24,15.058670997619629,38.55144500732422,41.808250427246094,41.372901916503906
2013-09-25,15.17813777923584,38.20067596435547,41.447574615478516,41.04789733886719
2013-09-26,15.180787086486816,38.48465347290039,42.201107025146484,41.19414138793945
2013-09-27,15.135663032531738,38.5431022644043,42.24618911743164,41.19414138793945
2013-09-30,15.069287300109863,38.44288635253906,41.59248352050781,41.104759216308594
2013-10-01,15.143622398376465,39.14442825317383,42.452293395996094,41.624759674072266
2013-10-02,15.17813777923584,39.077613830566406,42.455501556396484,41.52726745605469
2013-10-03,15.056015968322754,38.8020133972168,42.01434326171875,41.161651611328125
2013-10-04,15.220612525939941,39.169464111328125,42.22687911987305,41.61664581298828
2013-10-07,15.071945190429688,38.62661361694336,41.218936920166016,41.153526306152344
2013-10-08,14.896722793579102,37.799800872802734,38.91325759887695,40.56038284301758
2013-10-09,14.854240417480469,37.6411247253418,37.1904296875,40.487274169921875
2013-10-10,15.191412925720215,38.668392181396484,38.742584228515625,41.429771423339844
2013-10-11,15.305577278137207,38.89387893676758,38.320735931396484,41.624759674072266
2013-10-14,15.403799057006836,39.060916900634766,38.571903228759766,41.92539978027344
2013-10-15,15.302915573120117,38.76860427856445,38.26598358154297,41.65727996826172
2013-10-16,15.584333419799805,39.57037353515625,39.898651123046875,42.51041030883789
2013-10-17,15.743632316589355,40.146629333496094,40.33659362792969,42.86791229248047
2013-10-18,15.807353973388672,40.129920959472656,39.628143310546875,42.69728088378906
2013-10-21,15.815317153930664,39.70399475097656,38.69750213623047,42.477901458740234
2013-10-22,15.873729705810547,40.18838882446289,39.235286712646484,42.87602996826172
2013-10-23,15.714430809020996,40.380470275878906,39.51866149902344,42.79479217529297
2013-10-24,15.78346061706543,40.53081512451172,40.11762619018555,42.79479217529297
2013-10-25,15.812663078308105,40.472354888916016,40.098304748535156,42.85165786743164
2013-10-28,15.863105773925781,40.597618103027344,40.03388595581055,42.9979133605957
2013-10-29,16.01443099975586,40.91499328613281,40.14982986450195,43.28228759765625
2013-10-30,15.937442779541016,40.26354217529297,38.75547409057617,43.04667282104492
2013-10-31,15.879034996032715,40.0213623046875,38.31751251220703,42.87602996826172
2013-11-01,15.83123779296875,40.35542678833008,38.52037811279297,43.16040802001953
2013-11-04,15.894956588745117,40.497406005859375,38.8746223449707,43.192909240722656
2013-11-05,15.839213371276855,40.78136444091797,38.93579864501953,43.04667282104492
2013-11-06,15.940103530883789,40.3220100402832,37.48667907714844,42.94915771484375
2013-11-07,15.796734809875488,40.01301574707031,36.78468322753906,42.567283630371094
2013-11-08,16.0914249420166,41.549713134765625,38.29498291015625,43.192909240722656
2013-11-11,16.12859535217285,41.75851821899414,38.75868225097656,43.29853820800781
2013-11-12,16.040990829467773,41.892127990722656,38.307857513427734,43.274166107177734
2013-11-13,16.22417449951172,42.34312057495117,38.649200439453125,43.517906188964844
2013-11-14,16.364887237548828,42.602020263671875,38.623443603515625,43.8835563659668
2013-11-15,16.367544174194336,43.053016662597656,39.30290985107422,44.13542175292969
2013-11-18,16.314443588256836,42.79411315917969,38.33684158325195,43.94042205810547
2013-11-19,16.25072479248047,42.87764358520508,38.42378616333008,43.989166259765625
2013-11-20,16.22417449951172,43.01126480102539,38.78123474121094,44.119171142578125
2013-11-21,16.41798210144043,43.13653564453125,39.62171936035156,44.297943115234375
2013-11-22,16.532140731811523,43.679405212402344,40.529815673828125,44.89105987548828
2013-11-25,16.54275894165039,43.92159652709961,40.906578063964844,45.06981658935547
2013-11-26,16.56399917602539,43.813026428222656,41.3928337097168,44.93980407714844
2013-11-27,16.59320640563965,43.89653396606445,41.6440315246582,44.92356491088867
2013-11-29,16.55603790283203,43.92159652709961,42.02077865600586,44.89917755126953
2013-12-02,16.537452697753906,44.005123138427734,42.24296951293945,44.91542434692383
2013-12-03,16.40205192565918,43.529075622558594,41.72129821777344,44.525421142578125
2013-12-04,16.386127471923828,43.42885208129883,41.705196380615234,44.37104797363281
2013-12-05,16.274616241455078,43.57082748413086,41.189964294433594,44.289794921875
2013-12-06,16.516206741333008,44.07194137573242,41.27690887451172,44.866676330566406
2013-12-09,16.548072814941406,44.05522918701172,40.9774284362793,44.95606231689453
2013-12-10,16.484355926513672,43.66270065307617,40.684391021728516,44.777313232421875
2013-12-11,16.25868797302246,42.76906204223633,39.1966552734375,44.00543212890625
2013-12-12,16.23744773864746,42.74401092529297,39.795589447021484,43.68854522705078
2013-12-13,16.205595016479492,42.76071548461914,39.64102554321289,43.72106170654297
2013-12-16,16.23744773864746,43.08642578125,39.73118209838867,43.80229949951172
2013-12-17,16.149829864501953,42.79411315917969,39.18376541137695,43.59103775024414
2013-12-18,16.396739959716797,43.721153259277344,40.153038024902344,44.67167282104492
2013-12-19,16.396739959716797,43.73785400390625,40.178802490234375,44.57416915893555
2013-12-20,16.555877685546875,44.35247802734375,41.067230224609375,44.79853439331055
2013-12-23,16.60385513305664,44.519710540771484,41.8338737487793,44.96986770629883
2013-12-24,16.702486038208008,44.528072357177734,41.943389892578125,44.888267517089844
2013-12-26,16.707822799682617,44.77058410644531,42.217193603515625,45.222782135009766
2013-12-27,16.67849349975586,44.569889068603516,41.82420349121094,45.181983947753906
2013-12-30,16.734474182128906,44.703678131103516,41.9498405456543,45.255428314208984
2013-12-31,16.81710433959961,44.720401763916016,41.940162658691406,45.23094177246094
2014-01-02,16.523897171020508,44.569889068603516,42.14632034301758,44.97802734375
2014-01-03,16.478572845458984,44.66187286376953,42.01103210449219,45.084075927734375
2014-01-06,16.438594818115234,44.25213623046875,41.527854919433594,44.89644241333008
2014-01-07,16.50257110595703,44.45281982421875,42.52642822265625,45.36964416503906
2014-01-08,16.499906539916992,45.16358184814453,43.631309509277344,45.7693977355957
2014-01-09,16.58252716064453,45.53153610229492,46.91050338745117,46.112060546875
2014-01-10,16.571874618530273,46.1419677734375,49.481014251708984,46.291561126708984
2014-01-13,16.305309295654297,45.924537658691406,48.53076171875,45.91626739501953
2014-01-14,16.4705753326416,46.886173248291016,48.81100845336914,46.49552536010742
2014-01-15,16.518564224243164,46.73567199707031,49.084808349609375,46.4547233581543
2014-01-16,16.462575912475586,46.986534118652344,50.08661651611328,46.56896209716797
2014-01-17,16.40127944946289,46.93635559082031,50.4634895324707,46.519981384277344
2014-01-21,16.358627319335938,47.39626693725586,51.545814514160156,46.78923797607422
2014-01-22,16.395938873291016,47.42972183227539,51.3782958984375,46.83001708984375
2014-01-23,16.110729217529297,47.17884063720703,51.362220764160156,46.503684997558594
2014-01-24,15.678903579711914,45.85764694213867,49.6356315612793,45.41041564941406
2014-01-27,15.63092041015625,45.088321685791016,47.5515251159668,45.043296813964844
2014-01-28,15.798856735229492,45.94963836669922,48.98173522949219,45.647029876708984
2014-01-29,15.638921737670898,45.53989028930664,48.39870071411133,45.23094177246094
2014-01-30,15.8601655960083,46.33427810668945,49.52289581298828,46.05495834350586
2014-01-31,15.684233665466309,45.73219680786133,48.38582229614258,45.655181884765625
2014-02-03,15.241745948791504,44.49462127685547,46.17283248901367,44.75773620605469
2014-02-04,15.305716514587402,44.979637145996094,46.823509216308594,45.19831848144531
2014-02-05,15.35903549194336,44.57823944091797,45.91191101074219,44.945377349853516
2014-02-06,15.404345512390137,44.26885223388672,45.61235809326172,45.19831848144531
2014-02-07,15.580277442932129,45.53989028930664,48.18932342529297,45.97336959838867
2014-02-10,15.628260612487793,46.31755828857422,49.55833053588867,46.3568229675293
2014-02-11,15.852171897888184,46.96981430053711,50.257320404052734,46.985023498535156
2014-02-12,15.846843719482422,47.078514099121094,50.376522064208984,46.985023498535156
2014-02-13,15.980116844177246,47.55514144897461,50.95310592651367,47.31952667236328
2014-02-14,16.04142951965332,47.64712905883789,50.076942443847656,47.4908561706543
2014-02-18,16.14804458618164,49.185752868652344,51.3782958984375,47.9314079284668
2014-02-19,15.969449043273926,48.99341583251953,50.53113555908203,47.63771438598633
2014-02-20,16.065412521362305,49.77946090698242,51.87760925292969,48.07011032104492
2014-02-21,16.057415008544922,49.670753479003906,52.9534797668457,47.98036193847656
2014-02-24,16.065412521362305,50.11394500732422,53.63638687133789,48.33933639526367
2014-02-25,16.03075408935547,49.98014450073242,54.921661376953125,48.21697235107422
2014-02-26,16.038755416870117,50.06377410888672,54.7637939453125,48.21697235107422
2014-02-27,16.137380599975586,50.42332458496094,54.97317886352539,48.494361877441406
2014-02-28,16.241342544555664,49.8881721496582,52.73766326904297,48.494361877441406
2014-03-03,16.105398178100586,49.570396423339844,52.60559844970703,48.1353759765625
2014-03-04,16.427932739257812,50.66584777832031,53.939186096191406,49.04914474487305
2014-03-05,16.478572845458984,50.58223342895508,53.745906829833984,48.926761627197266
2014-03-06,16.60385513305664,49.64567184448242,52.05799102783203,48.624908447265625
2014-03-07,16.659835815429688,49.511878967285156,51.81317901611328,48.50251007080078
2014-03-10,16.651840209960938,49.570396423339844,52.00645065307617,48.70647430419922
2014-03-11,16.545207977294922,49.302825927734375,51.48138427734375,48.608577728271484
2014-03-12,16.574539184570312,49.453338623046875,51.748741149902344,48.60042190551758
